Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Type de peuplement";"Connaissance de la cause";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée"
2023;19884;"33";"33214";"Lacanau";"2023-06-05 12:56:14";1000;1000;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;3754;"11";"11069";"Carcassonne";"2023-06-05 15:40:00";1000;0;1000;0;0;0;;;;;"Mesurées";;;"Inconnue";;;"Non";;;;;;;;""
2023;3755;"11";"11006";"Albas";"2023-06-05 15:42:00";53;0;53;0;0;0;;;;;"Mesurées";;;"Certaine";"Naturelle";"Oui";"Non";;;;;;;;""
2023;14323;"66";"66143";"Planèzes";"2023-06-05 18:41:00";20;20;0;0;0;0;;;;;"Estimées";"Non";;"Certaine";"Naturelle";"Non";"Non";;;;71;8;"O";21;""
2023;2876;"56";"56061";"La Gacilly";"2023-06-05 19:53:00";200;200;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;17257;"40";"40200";"Moustey";"2023-06-05 21:53:00";45800;45800;;0;0;0;;;;;"Mesurées";;;"Certaine";"Naturelle";;"Non";0;0;0;;;;;""
2023;3339;"34";"34181";"Neffiès";"2023-06-06 12:58:00";2759;2759;0;0;0;0;;;;;"Mesurées";;"5";"Probable";"Accidentelle";"Non";"Non";;;;;;;;""
2023;19887;"33";"33042";"Belin-Béliet";"2023-06-06 13:51:00";150;150;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;19888;"33";"33188";"Giscos";"2023-06-06 14:27:12";15000;15000;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;8921;"88";"88411";"Saint-Baslemont";"2023-06-06 17:10:00";9600;9600;;0;0;0;;;;;"Mesurées";;;;;;;;;;;;;;""
2023;11519;"2A";"2A041";"Bonifacio";"2023-06-06 19:18:00";100;0;100;0;0;0;;;;;"Estimées";;;"Certaine";"Involontaire (particulier)";;"Non";;;;;;;;""
2023;4388;"91";"91200";"Dourdan";"2023-06-06 22:47:00";20000;20000;;0;0;0;;;;;"Estimées";"Oui";;"Inconnue";;"Non";"Non";;;;;;;;""
2023;2938;"21";"21037";"Auxey-Duresses";"2023-06-07 12:09:00";500;500;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;3018;"56";"56201";"Le Saint";"2023-06-07 14:04:00";100;100;;0;0;0;;;;;"Estimées";;;"Probable";"Accidentelle";"Non";"Non";;;;;;;;""
2023;3009;"56";"56201";"Le Saint";"2023-06-07 14:55:00";3000;3000;;0;0;0;;;;;"Estimées";"Oui";;"Probable";"Accidentelle";"Non";"Non";;;;;;;;""
2023;14325;"66";"66008";"Argelès-sur-Mer";"2023-06-07 15:02:00";100000;100000;0;0;0;0;;;;;"Estimées";"Oui";;"Certaine";"Malveillance";"Oui";"Non";;;;76;53;"S";23;""
2023;3019;"56";"56022";"Brandivy";"2023-06-07 15:57:00";100;100;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;7697;"29";"29249";"Saint-Goazec";"2023-06-07 16:13:00";80000;50000;;30000;0;0;;;;;"Estimées";"Oui";;"Inconnue";;;"Non";;;;;;;;""
2023;5657;"11";"11258";"Moussan";"2023-06-07 18:56:00";138;138;0;0;0;0;;;;;"Mesurées";;;"Inconnue";;;"Non";;;;;;;;""
2023;10736;"77";"77152";"Dammarie-les-Lys";"2023-06-07 19:02:00";200;200;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;20348;"45";"45230";"Noyers";"2023-06-07 19:35:00";500;500;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;19891;"33";"33322";"Le Pian-Médoc";"2023-06-07 23:51:48";5000;5000;;0;0;0;;;;;"Estimées";;;"Probable";"Accidentelle";;"Non";0;0;0;;;;;""
2023;4758;"85";"85093";"Fougeré";"2023-06-08 03:54:00";10000;10000;;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;21612;"83";"83069";"Hyères";"2023-06-08 10:50:00";20;0;20;0;0;0;;;;;"Estimées";"Non";;"Inconnue";;"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;19130;"57";"57089";"Bitche";"2023-06-08 14:36:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;3332;"34";"34214";"Pouzolles";"2023-06-08 15:09:00";67239;67239;0;0;0;0;;;;;"Mesurées";;"1";"Probable";"Malveillance";"Non";"Non";;;;;;;;""
2023;4019;"49";"49041";"Brain-sur-Allonnes";"2023-06-08 16:25:00";100;100;;0;0;0;;;;;"Estimées";;;"Probable";"Accidentelle";"Non";"Non";;;;;;;;""
2023;13540;"72";"72341";"Soulitré";"2023-06-08 20:24:00";1500;1500;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;16246;"14";"14478";"Orbec";"2023-06-08 22:43:00";10;10;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;13541;"72";"72181";"Le Mans";"2023-06-09 01:17:00";10;10;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;5010;"13";"13001";"Aix-en-Provence";"2023-06-09 14:37:00";250;250;0;0;0;0;;;;;"Estimées";;"1";"Certaine";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;8925;"88";"88372";"Raon-l'Étape";"2023-06-09 14:58:00";2;2;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;8926;"88";"88513";"Vincey";"2023-06-09 16:16:00";10000;10000;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;2958;"06";"06023";"Breil-sur-Roya";"2023-06-10 11:18:00";250;0;250;0;0;0;;;;;"Estimées";;;"Probable";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;21614;"83";"83086";"Le Muy";"2023-06-10 13:07:00";2500;2500;0;0;0;0;;;;;"Estimées";"Non";;"Certaine";"Involontaire (particulier)";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;8927;"88";"88258";"Lamarche";"2023-06-10 13:09:00";50;50;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;2959;"06";"06010";"Le Bar-sur-Loup";"2023-06-10 13:31:00";2;2;0;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";"Non";"Non";;;;;;;;""
2023;21615;"83";"83001";"Les Adrets-de-l'Estérel";"2023-06-10 14:05:00";20;20;0;0;0;0;;;;;"Estimées";"Non";;"Certaine";"Naturelle";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;2960;"06";"06138";"Théoule-sur-Mer";"2023-06-10 14:09:00";100;100;0;0;0;0;;;;;"Estimées";;"4";"Certaine";"Naturelle";"Non";"Non";;;;;;;;""
2023;21616;"83";"83069";"Hyères";"2023-06-10 15:35:00";100;0;100;0;0;0;;;;;"Estimées";"Non";;"Inconnue";;"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;9301;"88";"88317";"Moussey";"2023-06-10 15:51:00";5;5;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;21617;"83";"83019";"Bormes-les-Mimosas";"2023-06-10 19:17:00";20;20;0;0;0;0;;;;;"Estimées";"Non";;"Certaine";"Naturelle";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;21618;"83";"83137";"Toulon";"2023-06-11 05:11:00";200;200;0;0;0;0;;;;;"Estimées";"Non";;"Inconnue";;"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;19894;"33";"33256";"Ludon-Médoc";"2023-06-11 13:48:59";100;100;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";0;0;0;;;;;""
2023;4399;"91";"91198";"D'Huison-Longueville";"2023-06-11 15:38:00";10000;10000;;0;0;0;;;;;"Estimées";"Oui";;"Inconnue";;"Non";"Non";;;;;;;;""
2023;4824;"13";"13022";"Cassis";"2023-06-11 15:39:00";20;20;0;0;0;0;;;;;"Estimées";;"1";"Certaine";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;8931;"88";"88411";"Saint-Baslemont";"2023-06-11 15:43:00";2500;2500;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;10725;"77";"77264";"Lumigny-Nesles-Ormeaux";"2023-06-11 19:50:00";600;500;;0;0;50;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;13096;"74";"74010";"Annecy";"2023-06-11 21:05:00";2;2;;0;0;0;;;;;"Mesurées";;;"Certaine";"Malveillance";"Non";"Non";;;;;;;;""
2023;20209;"19";"19203";"Sainte-Fortunade";"2023-06-12 16:39:52";1;1;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";0;0;0;;;;;""
2023;14841;"27";"27425";"Nassandres sur Risle";"2023-06-12 18:56:00";20;20;;0;0;0;;;;;"Estimées";;;"Certaine";"Malveillance";"Non";"Non";;;;;;;;"Données partielles ou non valides"
2023;8933;"88";"88064";"Bois-de-Champ";"2023-06-13 14:41:00";184200;184200;;0;0;0;;;;;"Mesurées";;;"Certaine";"Malveillance";;"Oui";0;1;0;;;;;""
2023;9323;"41";"41071";"Crouy-sur-Cosson";"2023-06-13 15:10:00";7000;2000;;5000;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;3013;"56";"56260";"Vannes";"2023-06-13 17:31:00";600;600;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;9304;"88";"88462";"Le Syndicat";"2023-06-13 17:46:00";15;15;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;3015;"56";"56060";"Les Fougerêts";"2023-06-13 23:16:00";50;50;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;13548;"72";"72345";"Surfonds";"2023-06-14 09:40:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;17040;"16";"16082";"Boisné-La Tude";"2023-06-14 12:40:51";5;5;;0;0;0;;;;;"Estimées";;;"Certaine";"Accidentelle";;"Non";0;0;0;;;;;""
2023;3020;"56";"56004";"Arzal";"2023-06-14 15:21:00";80;80;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;4766;"85";"85234";"Saint-Jean-de-Monts";"2023-06-14 18:06:00";100;100;;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;14848;"27";"27229";"Évreux";"2023-06-14 20:10:00";15000;15000;;0;0;0;;;;;"Estimées";;;"Probable";"Accidentelle";"Non";"Non";;;;;;;;"Données partielles ou non valides"
2023;2992;"76";"76474";"Notre-Dame-de-Bondeville";"2023-06-14 20:35:00";2;2;;0;0;0;;;;;"Estimées";;;"Certaine";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;14849;"27";"27678";"Les Ventes";"2023-06-15 08:17:00";1;1;;0;0;0;;;;;"Estimées";;;"Certaine";"Accidentelle";"Non";"Non";;;;;;;;"Données partielles ou non valides"
2023;19899;"33";"33214";"Lacanau";"2023-06-15 11:54:41";300;300;;0;0;0;;;;;"Estimées";;;"Probable";"Accidentelle";;"Non";0;0;0;;;;;""
2023;13550;"72";"72046";"Le Breil-sur-Mérize";"2023-06-15 12:30:00";800;800;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;8938;"88";"88078";"Bruyères";"2023-06-15 13:49:00";50;50;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;17259;"40";"40181";"Messanges";"2023-06-15 20:23:00";10;10;;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";;"Non";0;0;0;;;;;""
2023;3756;"11";"11202";"Leucate";"2023-06-15 20:35:00";40;40;0;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Oui";"Non";;;;;;;;""
2023;3353;"34";"34084";"Corneilhan";"2023-06-16 14:06:00";8607;0;8607;0;0;0;;;;;"Mesurées";;"1";"Probable";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;9333;"88";"88372";"Raon-l'Étape";"2023-06-16 14:10:00";500;500;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;5305;"26";"26249";"Pont-de-Barret";"2023-06-16 14:51:00";6000;1000;0;0;5000;0;;;;;"Estimées";;"2";"Certaine";"Involontaire (travaux)";;"Non";;;;;;;;""
2023;4828;"13";"13050";"Lambesc";"2023-06-16 19:07:00";10;10;0;0;0;0;;;;;"Estimées";;"1";"Probable";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;5660;"11";"11369";"Sallèles-d'Aude";"2023-06-16 19:28:00";10;10;0;0;0;0;;;;;"Mesurées";;;"Inconnue";;;"Non";;;;;;;;""
2023;3346;"34";"34038";"Le Bousquet-d'Orb";"2023-06-17 01:40:00";423;0;423;0;0;0;;;;;"Mesurées";;"1";"Probable";"Malveillance";"Oui";"Non";;;;;;;;""
2023;22080;"24";"24409";"Saint-Front-de-Pradoux";"2023-06-17 12:25:00";3500;3500;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;3061;"43";"43012";"Aurec-sur-Loire";"2023-06-17 13:33:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;5296;"26";"26333";"Saint-Vallier";"2023-06-17 14:44:00";50;50;0;0;0;0;;;;;"Estimées";;"2";"Probable";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;17572;"86";"86136";"Lizant";"2023-06-17 15:01:00";76400;1400;;0;75000;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;5297;"26";"26196";"Montéléger";"2023-06-17 16:20:00";700;700;0;0;0;0;;;;;"Estimées";;"2";"Certaine";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;19903;"33";"33424";"Saint-Laurent-Médoc";"2023-06-17 17:05:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;13563;"72";"72300";"Saint-Mars-la-Brière";"2023-06-17 17:50:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;19906;"33";"33214";"Lacanau";"2023-06-17 18:11:00";500;500;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;17260;"40";"40006";"Arengosse";"2023-06-17 18:13:00";4500;4500;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";0;0;0;;;;;""
2023;18738;"47";"47026";"Beauziac";"2023-06-17 18:16:43";2;2;;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";;"Non";0;0;0;;;;;""
2023;9317;"88";"88446";"Saulxures-lès-Bulgnéville";"2023-06-17 18:49:00";60;60;;0;0;0;;;;;"Estimées";;;;;;;;;;;;;;""
2023;19913;"33";"33203";"Hourtin";"2023-06-17 20:00:00";10;10;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;19910;"33";"33203";"Hourtin";"2023-06-17 20:09:35";50;50;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;8971;"88";"88078";"Bruyères";"2023-06-18 01:21:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Probable";"Malveillance";;"Non";;;;;;;;""
2023;13098;"74";"74010";"Annecy";"2023-06-18 09:22:00";10;10;;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;19907;"33";"33012";"Arsac";"2023-06-18 10:30:34";20;20;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;21621;"83";"83069";"Hyères";"2023-06-18 11:33:00";300;300;0;0;0;0;;;;;"Estimées";"Non";;"Probable";"Malveillance";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;3313;"2B";"2B185";"Oletta";"2023-06-18 13:39:00";50;0;50;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;15835;"17";"17269";"Orignolles";"2023-06-18 16:50:00";585;585;;0;0;0;;;;;"Mesurées";;;"Inconnue";;;"Non";0;0;0;;;;;""
2023;17350;"40";"40091";"Duhort-Bachen";"2023-06-18 19:44:00";100;100;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";0;0;0;;;;;""
2023;3315;"2B";"2B095";"Corscia";"2023-06-18 20:22:00";1000;0;1000;0;0;0;;;;;"Estimées";;"1";"Inconnue";;"Non";"Non";;;;;;;;""
2023;17262;"40";"40288";"Sarbazan";"2023-06-18 20:36:00";5;5;;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";;"Non";0;0;0;;;;;""
2023;20410;"45";"45072";"Chanteau";"2023-06-19 13:35:00";400;400;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;19908;"33";"33012";"Arsac";"2023-06-19 14:24:01";5000;500;;4500;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;3757;"11";"11360";"Saint-Nazaire-d'Aude";"2023-06-19 14:46:00";19900;1900;3000;0;15000;0;;;;;"Mesurées";;;"Inconnue";;"Oui";"Non";;;;;;;;""
2023;19909;"33";"33494";"Salaunes";"2023-06-19 15:49:40";20;20;;0;0;0;;;;;"Estimées";;;"Probable";"Naturelle";;"Non";0;0;0;;;;;""
2023;17263;"40";"40142";"Laluque";"2023-06-20 11:45:00";3;3;;0;0;0;;;;;"Mesurées";;;"Probable";"Accidentelle";;"Non";0;0;0;;;;;""
2023;3199;"06";"06037";"Caussols";"2023-06-20 13:06:00";300;0;300;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";"Non";"Non";;;;;;;;""
2023;21624;"83";"83098";"Le Pradet";"2023-06-20 20:04:00";10;0;10;0;0;0;;;;;"Estimées";"Non";;"Inconnue";;"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;3570;"08";"08302";"Monthermé";"2023-06-20 20:33:00";1;1;;0;0;0;;;;;"Estimées";;;"Inconnue";"Naturelle";"Non";"Non";;;;;;;;""
2023;3318;"2B";"2B182";"Occhiatana";"2023-06-20 21:29:00";30;0;30;0;0;0;;;;;"Estimées";;;"Probable";"Malveillance";"Non";"Non";;;;;;;;""
2023;19234;"57";"57021";"Ancy-Dornot";"2023-06-20 23:26:00";120;120;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;3169;"76";"76391";"La Londe";"2023-06-21 05:10:00";20;20;;0;0;0;;;;;"Estimées";;;"Inconnue";"Accidentelle";;"Non";;;;;;;;""
2023;3952;"34";"34144";"Lunas";"2023-06-21 10:47:00";7320;7320;0;0;0;0;;;;;"Mesurées";;"4";"Certaine";"Malveillance";"Oui";"Non";;;;;;;;""
2023;3319;"2B";"2B199";"Palasca";"2023-06-21 12:00:00";700;0;700;0;0;0;;;;;"Estimées";;"1";"Probable";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;3320;"2B";"2B316";"Santa-Reparata-di-Balagna";"2023-06-21 12:06:00";80;0;80;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;8975;"88";"88470";"Le Tholy";"2023-06-21 12:19:00";10;10;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;3307;"56";"56009";"Bangor";"2023-06-21 13:22:00";15000;15000;;0;0;0;;;;;"Estimées";"Oui";;"Inconnue";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;3171;"76";"76402";"Malaunay";"2023-06-21 15:19:00";2;2;;0;0;0;;;;;"Estimées";;;"Probable";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;3949;"34";"34213";"Poussan";"2023-06-21 15:51:00";93959;0;93959;0;0;0;;;;;"Mesurées";;"1";"Certaine";"Malveillance";"Oui";"Non";;;;;;;;""
2023;20434;"30";"30341";"Vauvert";"2023-06-22 15:48:00";10;10;0;0;0;0;;;;;"Estimées";;;"Certaine";"Naturelle";"Non";"Non";;;;;;;;""
2023;3759;"11";"11099";"Conques-sur-Orbiel";"2023-06-23 12:53:00";13720;0;720;0;13000;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;4837;"13";"13069";"Pélissanne";"2023-06-23 14:37:00";8000;8000;0;0;0;0;;;;;"Mesurées";"Oui";"1";"Certaine";"Involontaire (travaux)";"Oui";"Non";;;;;;;;""
2023;4836;"13";"13104";"Sausset-les-Pins";"2023-06-23 15:35:00";5;5;0;0;0;0;;;;;"Estimées";;"1";"Inconnue";;"Non";"Non";;;;;;;;""
2023;3598;"06";"06046";"Colomars";"2023-06-23 16:35:00";200;0;200;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;3937;"34";"34300";"Servian";"2023-06-23 16:39:00";151503;0;151503;0;0;0;;;;;"Mesurées";;"1";"Certaine";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;4835;"13";"13091";"Saint-Cannat";"2023-06-23 17:30:00";30;30;0;0;0;0;;;;;"Estimées";;"1";"Inconnue";;"Non";"Non";;;;;;;;""
2023;21625;"83";"83068";"Grimaud";"2023-06-23 17:47:00";6500;0;6500;0;0;0;;;;;"Estimées";"Non";;"Probable";"Accidentelle";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;21626;"83";"83034";"Carqueiranne";"2023-06-23 19:55:00";50;50;0;0;0;0;;;;;"Estimées";"Non";;"Probable";"Malveillance";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;21627;"83";"83016";"Le Beausset";"2023-06-23 20:37:00";1;1;0;0;0;0;;;;;"Estimées";"Non";;"Probable";;;"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;16088;"84";"84085";"Murs";"2023-06-23 21:10:00";4;4;0;0;0;0;;;;;"Estimées";;;"Certaine";"Malveillance";"Oui";"Non";;;;;;;;""
2023;21628;"83";"83062";"La Garde";"2023-06-23 21:38:00";5;5;0;0;0;0;;;;;"Estimées";"Non";;"Probable";;;"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;9380;"11";"11145";"Fleury";"2023-06-24 09:13:00";100;0;100;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;13099;"74";"74238";"Saint-Jean-d'Aulps";"2023-06-24 15:10:00";200;200;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;21629;"83";"83035";"Le Castellet";"2023-06-24 17:19:00";2;0;2;0;0;0;;;;;"Estimées";"Non";;"Certaine";"Involontaire (particulier)";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;13577;"72";"72260";"Ruaudin";"2023-06-24 23:23:00";10;10;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;3385;"56";"56152";"Le Palais";"2023-06-25 03:35:00";500;500;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;12160;"68";"68292";"Saint-Amarin";"2023-06-25 10:37:50";1000;1000;;0;0;;;;;;"Estimées";;;;;;"Non";;;;;;;;"Données partielles ou non valides"
2023;3418;"41";"41010";"Azé";"2023-06-25 13:56:00";107000;7000;;0;100000;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;4840;"13";"13103";"Salon-de-Provence";"2023-06-25 16:34:00";300;300;0;0;0;0;;;;;"Estimées";;"1";"Probable";"Malveillance";"Non";"Non";;;;;;;;""
2023;3925;"34";"34058";"Castries";"2023-06-25 16:47:00";1013;0;1013;0;0;0;;;;;"Mesurées";;;"Inconnue";;"Non";"Non";;;;41;21;"SO";28;""
2023;3599;"06";"06123";"Saint-Laurent-du-Var";"2023-06-25 18:34:00";100;0;100;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;13581;"72";"72260";"Ruaudin";"2023-06-25 23:33:00";100;100;;0;0;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;4844;"13";"13108";"Tarascon";"2023-06-26 04:44:00";300;300;0;0;0;0;;;;;"Estimées";;"1";"Certaine";"Involontaire (particulier)";"Non";"Non";;;;;;;;""
2023;3324;"76";"76575";"Saint-Étienne-du-Rouvray";"2023-06-26 05:12:00";300;300;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;4841;"13";"13071";"Les Pennes-Mirabeau";"2023-06-26 11:15:00";20;20;0;0;0;0;;;;;"Estimées";;"1";"Certaine";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;5041;"28";"28134";"Dreux";"2023-06-26 13:26:00";125000;25000;;0;100000;0;;;;;"Estimées";;;"Inconnue";;;"Non";;;;;;;;""
2023;5134;"34";"34144";"Lunas";"2023-06-26 14:22:00";13604;13604;0;0;0;0;;;;;"Mesurées";;"3";"Certaine";"Malveillance";"Oui";"Non";;;;;;;;""
2023;21630;"83";"83034";"Carqueiranne";"2023-06-26 14:55:00";25000;25000;0;0;0;0;;;;;"Estimées";"Oui";;"Certaine";"Malveillance";"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;22084;"24";"24547";"Terrasson-Lavilledieu";"2023-06-26 15:14:40";1500;1500;;0;0;0;;;;;"Estimées";;;"Probable";"Involontaire (travaux)";;"Non";0;0;0;;;;;""
2023;19277;"57";"57606";"Saint-Avold";"2023-06-26 15:43:00";20;20;;0;0;0;;;;;"Estimées";;;"Inconnue";;"Non";"Non";;;;;;;;""
2023;19278;"57";"57661";"Sturzelbronn";"2023-06-26 15:44:00";40000;40000;;0;0;0;;;;;"Estimées";;;"Probable";"Involontaire (travaux)";"Non";"Non";;;;;;;;""
2023;3899;"07";"07104";"Issamoulenc";"2023-06-26 16:39:00";4000;0;4000;0;0;0;;;;;"Estimées";"Oui";"1";"Inconnue";;"Non";"Non";;;;;;;;""
2023;6683;"90";"90005";"Auxelles-Bas";"2023-06-26 16:44:00";100;100;;0;0;0;;;;;"Estimées";;;"Probable";"Malveillance";"Non";"Non";;;;;;;;""
2023;21632;"83";"83055";"Fayence";"2023-06-26 20:34:00";50;50;0;0;0;0;;;;;"Estimées";"Non";;"Certaine";;"Non";"Non";0;0;0;;;;;"Données partielles ou non valides"
2023;5130;"34";"34144";"Lunas";"2023-06-26 23:58:00";550;0;550;0;0;0;;;;;"Mesurées";;"1";"Certaine";"Malveillance";"Non";"Non";;;;;;;;""
2023;13487;"34";"34038";"Le Bousquet-d'Orb";"2023-06-27 00:40:00";1100;0;1100;0;0;0;;;;;"Mesurées";;"1";"Certaine";"Malveillance";"Oui";"Non";;;;;;;;""
